user_id,age,income_bucket,tenure_months,tx_count_30d,avg_tx_amount,digital_activity_score,has_child,is_salary_client,product_credit_card,product_mortgage,product_deposit,product_investment,product_insurance,product_p2p_transfer,product_cashback,product_premium_account,product_business_loan
86593b4939,38,3,107,15.0,188.98150624466896,0.30684016999189606,True,True,1,1,1,1,1,0,1,0,1
9ce35a8190,32,1,93,19.0,115.37925398373098,0.3122877407969923,False,False,0,0,1,0,1,1,1,0,0
dbb44f1a20,20,0,9,13.0,236.2182690860691,0.27671855856935085,True,False,0,0,1,1,0,0,1,0,0
eae8a68cf1,63,2,51,10.0,43.28153539603865,0.05175229119347816,False,True,0,0,1,1,0,0,0,0,0
53237f1b10,43,2,96,19.0,25.044278966852108,0.046986100093178114,True,False,1,1,0,1,0,1,0,1,0
9f8ba97d79,32,2,118,13.0,94.55924840466179,0.08719474209732028,True,True,0,1,1,0,0,1,0,0,1
7845b7dbd2,62,3,118,9.0,128.94342866243443,0.13001878857792432,True,False,0,1,1,0,1,0,1,1,1
350917d9dd,70,2,93,14.0,113.11651067760351,0.23247903173885234,False,True,0,1,1,1,0,0,0,0,0
330114f897,37,1,58,16.0,80.95223251120045,0.08323118087335711,True,False,0,1,1,0,1,1,1,1,0
58a91292dc,38,3,65,11.0,62.45676989757032,0.2614321458544598,False,True,1,1,0,1,0,1,0,1,1
de07e3d693,43,1,15,14.0,18.385220192114964,0.3239952254932608,False,True,0,0,0,0,0,0,1,0,1
b9e5244a90,58,1,71,19.0,72.83529926131119,0.45474502710315096,True,True,1,1,0,0,0,1,0,1,0
edd0c67195,40,1,12,12.0,134.1284039225746,0.27269263777165853,True,False,0,1,1,0,1,0,1,0,0
d796120ba3,66,3,92,14.0,83.68391444474305,0.3942375695641775,False,False,1,1,0,1,1,0,1,1,1
72ae1f3d53,68,3,2,18.0,69.3387910284797,0.4099057675248493,False,True,1,1,1,0,1,0,1,1,0
11220b8169,42,0,73,15.0,163.32834766885134,0.5172911592910119,False,True,1,1,1,1,1,1,1,0,0
1ad9184583,21,0,92,13.0,82.61675653845214,0.3451997973550209,False,True,0,0,1,0,0,0,0,0,0
1951625e15,69,1,50,16.0,124.74040916954972,0.4507334882089081,True,True,1,1,1,1,1,1,0,0,1
f9fb2674cd,27,3,82,14.0,11.26852341657119,0.35605158303760653,True,True,1,1,1,1,1,1,1,0,1
e44a49b15b,39,2,26,21.0,27.44112938031136,0.1266827983951584,False,False,1,0,0,0,1,1,1,1,1
868ae3abee,20,0,119,18.0,61.68642054560042,0.29491015840834195,False,True,0,0,0,1,0,1,0,0,1
8df5d52260,36,2,5,14.0,27.496147915179215,0.4294154499771694,True,False,0,1,0,1,1,1,1,1,0
59c124a7f5,48,2,69,13.0,103.93456432551025,0.41656289468098184,False,False,0,1,1,0,1,0,0,1,1
be2ccc55cb,26,0,35,15.0,27.649476051249994,0.2710233739891684,False,True,1,0,1,1,1,0,0,0,0
02a994474c,46,0,95,12.0,228.94653576088888,0.4001627998261485,False,False,0,0,0,0,0,0,0,0,0
e838f78574,54,0,64,19.0,115.18005999137608,0.3300927202368991,False,True,0,0,1,0,0,1,1,0,0
feb1692368,63,2,89,14.0,65.86648195931883,0.2042540442281451,False,False,0,0,1,0,1,0,0,1,0
f20beafa5f,24,2,60,13.0,54.32616547723396,0.781320596697279,True,False,0,0,1,0,1,1,1,0,0
89f19cf970,70,1,28,22.0,109.87911580627369,0.41403094815273983,False,False,1,1,0,0,1,0,1,0,0
f958c94f31,55,1,89,15.0,45.15528516775174,0.17014437591298118,False,False,0,0,0,0,0,0,1,0,0
9b3892e0ac,41,2,47,18.0,118.11146569057045,0.2809143959762186,False,False,1,1,1,0,0,1,0,1,1
c939663a2b,25,2,108,15.0,89.86394414111805,0.3157364292820296,False,False,0,1,0,1,0,0,0,0,0
1763974477,51,3,33,13.0,27.871755534391138,0.4569515153592053,False,True,1,1,1,1,1,1,0,1,1
6a0f2f2e77,43,2,87,10.0,154.6618884056624,0.4938614338866693,True,True,0,1,0,1,0,0,1,0,1
b3613d07fa,45,1,34,14.0,12.929040226605172,0.28733867431715143,True,False,0,0,0,0,1,0,1,1,1
aa90d1ea6b,45,3,64,18.0,608.9193443004094,0.00907783686918043,False,False,0,0,1,0,0,1,0,1,0
e0225f108b,63,0,13,14.0,35.91239043356399,0.35403454828859166,True,True,1,1,0,1,1,1,1,1,0
a5f691d881,24,1,86,15.0,37.771236515560666,0.199941149527606,True,False,0,0,1,0,1,0,1,0,1
bb5cb9df95,20,3,78,9.0,184.7935599552998,0.12427806294688505,False,True,1,0,1,1,0,1,1,0,1
f7205ea1d2,69,3,79,13.0,146.20548408117645,0.07899405687908423,True,True,1,1,0,1,1,0,0,1,0
d59ba50f8c,39,2,103,14.0,40.81898610712339,0.18929438778840596,True,True,1,1,1,1,1,0,1,1,0
eb7bcefbc1,55,0,53,21.0,224.02923942999024,0.13169403189870202,False,False,1,0,0,0,1,0,0,0,0
c9d0490ed1,70,1,11,14.0,10.174671669409877,0.05590068954143071,False,True,0,1,0,0,0,0,1,0,0
676d76dc78,63,3,81,17.0,120.89909110500639,0.21927899284951013,True,True,0,1,0,1,1,0,0,1,1
161d9f8223,61,3,4,16.0,61.14445761832667,0.3886951085875481,False,False,0,1,1,1,0,1,1,0,1
226874a2fc,35,3,76,18.0,91.17066302607321,0.543707245303395,False,False,0,1,1,0,0,1,1,0,0
f5d5198976,29,1,2,14.0,34.62634457899082,0.317226088656926,False,True,1,0,1,1,0,0,1,1,1
f28d84eb34,48,3,42,17.0,38.23845202530045,0.6267477413683761,False,False,0,1,0,0,1,0,0,1,1
f8c6136bab,56,2,38,14.0,14.978820217276754,0.3093143663303193,True,True,1,1,0,1,1,0,1,0,0
e16db073f3,22,3,102,11.0,126.23223332386114,0.3413053843807562,True,True,1,0,0,1,1,0,0,0,1
9193b2b795,61,2,38,12.0,38.44996751244713,0.3902315411506146,False,True,0,0,1,1,0,1,1,0,1
842153a087,58,1,43,15.0,53.25694669180499,0.25757373122988053,False,False,0,0,1,0,0,1,0,0,0
c06af3966d,46,2,47,13.0,28.943421481789176,0.2512898499464719,False,False,1,0,1,0,1,0,0,1,0
a79ac94c65,60,1,77,12.0,73.66153254512504,0.39837042582921633,True,False,0,0,1,0,1,0,1,1,1
3a1ae848c5,53,0,52,19.0,24.083515765641415,0.18448237927143463,True,True,1,1,0,1,1,0,1,1,1
a7cfa8b7ba,31,3,72,17.0,8.1186688913798,0.13382369056090185,True,False,0,0,0,0,0,0,0,0,1
4627474511,61,3,47,15.0,149.76759419053104,0.328062590194705,False,True,1,1,1,0,0,1,1,1,1
a81c259fb6,35,2,97,17.0,87.45099309031637,0.4694251789953609,True,True,1,1,1,0,1,1,1,1,0
9167444379,24,1,20,16.0,359.771435783279,0.4974044225984186,True,False,0,1,0,0,1,0,1,0,0
c43aee6b34,40,0,42,12.0,12.044155831833816,0.2255647234341151,True,False,0,1,0,0,1,1,0,0,1
2cb60f7c04,50,0,43,15.0,32.551868383864644,0.29811392572346085,False,False,0,0,0,0,0,1,0,0,0
d58a6d772e,62,2,119,12.0,52.83508033440995,0.22884197323616506,False,False,1,0,1,1,0,0,1,0,0
7aa6291cc9,33,1,32,16.0,80.86795648008187,0.16017505614596664,False,False,0,0,1,0,0,0,0,0,1
821a7ee631,54,3,67,12.0,26.880725831056925,0.0908662718219012,True,True,1,1,0,1,1,0,1,0,1
bce945f275,68,2,114,21.0,29.79068796813646,0.2256642331020885,False,False,0,0,0,0,0,0,1,0,1
c430fa2650,42,1,30,9.0,35.59282648958349,0.22731637206934055,False,True,1,0,0,1,0,1,1,0,0
b3c100c47b,26,3,53,15.0,68.74262925789208,0.1342765613964998,False,False,1,1,0,1,1,0,0,1,1
a9d29d8612,45,0,34,9.0,12.809197520817376,0.4018892621816325,False,False,0,0,0,1,1,1,1,0,0
980f72b7c5,26,3,16,12.0,217.58814334241694,0.4185306645530612,False,False,0,1,0,1,1,1,1,1,1
d3df3f8f30,29,3,119,20.0,49.97061705565145,0.419490967052968,True,True,1,1,1,0,1,0,0,1,0
6529d98b8c,35,2,82,18.0,35.445033794629865,0.20888385356249262,False,False,0,1,1,0,1,0,0,0,1
cff97b8991,44,0,58,12.0,25.704723614477896,0.028809125672147308,False,False,0,0,0,0,0,0,0,0,0
9e7e4836ea,43,0,92,24.0,41.80226879440278,0.09064085164533363,False,False,0,0,0,1,1,1,1,0,0
370df86b59,43,0,112,19.0,55.804163112082364,0.21778413796752602,False,False,0,0,0,0,0,1,0,0,0
0985a402a3,27,1,42,21.0,95.97591789304629,0.16171171471088472,False,False,1,0,1,1,1,0,0,1,1
e7ae877e47,34,2,96,10.0,14.323353784160528,0.1139909369306743,True,True,0,1,1,0,0,0,0,0,1
2344b04e5c,68,0,102,13.0,81.98394818103418,0.07661998853784832,True,False,0,1,0,0,1,1,0,0,1
154aec02ea,49,0,33,16.0,137.30870977896447,0.3505617917968762,False,True,1,0,1,0,0,1,1,0,1
05cf544608,41,1,66,11.0,26.95913227197084,0.41042181623669505,False,True,0,1,1,0,0,1,0,1,0
a72365bbd9,60,2,86,11.0,21.603504400000695,0.06132616046354282,False,False,0,0,1,1,0,0,0,1,0
ff2301be7b,65,1,64,13.0,46.920374018523084,0.449585568559836,False,False,0,0,1,0,1,1,0,1,0
baf4f9e4db,25,1,45,17.0,11.54830151187839,0.32883502454255126,False,True,1,0,0,0,1,1,0,0,1
aecc5b3851,47,0,19,13.0,82.23798531205658,0.24578220106943496,False,False,0,0,0,1,1,0,0,1,1
9594a5de52,43,0,92,18.0,187.95402230298893,0.2160798940697321,True,False,0,1,1,1,1,1,0,1,0
f3705f33a7,41,2,111,17.0,94.77400614083732,0.07558722325210909,True,True,1,1,0,1,1,0,0,1,1
6d6230f3df,44,2,19,15.0,113.05165230934027,0.3866740087866029,False,True,1,0,0,1,0,1,0,1,1
657c550336,32,2,47,11.0,9.164620970848375,0.6308435035549886,True,False,1,1,1,1,0,1,1,1,0
2c3dc6fd3e,45,1,8,15.0,68.45608146285225,0.07423664492713285,False,False,0,0,0,0,0,0,1,0,0
4e12678e2b,28,1,69,16.0,14.066645623646377,0.10167767532546004,False,True,0,1,1,1,1,0,0,0,1
4ea348cc3e,56,1,15,12.0,22.53381841031235,0.23408797294915695,True,True,1,1,0,0,1,0,1,1,0
69e6f567fe,19,2,89,12.0,126.39842814245057,0.019924721501709795,True,False,0,0,1,1,1,0,0,0,0
9cefdb1aac,68,1,60,16.0,79.94727244633917,0.3267328449208174,True,False,0,1,1,1,1,1,0,0,0
e5a3ca90b0,26,0,107,14.0,48.413505971382996,0.4544797031111844,False,False,1,1,1,1,1,1,1,0,0
025a1dd9cc,67,0,5,18.0,51.309273406942175,0.28953618523138086,False,False,0,1,1,0,0,1,0,0,0
b5991b57af,62,1,51,10.0,36.36733232933817,0.44477421811991147,False,False,0,1,0,1,1,0,0,0,0
41ceb59b77,40,2,47,19.0,75.05479081745631,0.1595223739277878,False,False,1,0,0,0,0,1,0,1,1
0fcbe04268,50,2,19,10.0,51.583750209862,0.5100289514151368,False,True,1,1,0,1,1,1,1,0,1
af6b198e6d,36,0,61,16.0,85.0001515252535,0.5687889788318047,False,True,1,0,1,0,1,1,1,0,1
c7dfbb6d35,30,1,49,13.0,295.27642490085685,0.43816683293201875,False,True,0,0,0,0,1,0,0,1,1
cc7e5690c7,31,0,73,13.0,33.599343299668085,0.49908960813780573,True,True,1,1,0,1,1,1,1,1,1
3e7daa7b20,49,1,107,15.0,22.135129510723743,0.044451157704752456,False,True,1,0,1,1,1,0,1,1,0
67af5bbea5,66,0,78,16.0,115.90360544110845,0.3023590968702898,False,True,1,0,0,0,0,0,1,0,0
40007a6914,39,2,98,17.0,244.41042896993167,0.1020071788625959,False,False,0,1,0,1,0,0,0,1,1
a08f3f6a59,37,2,11,15.0,256.56122694940564,0.39252412519369917,True,True,1,0,1,1,0,1,1,0,1
0cf2c5bd76,50,1,9,17.0,79.4690575459635,0.37166352315323703,False,False,0,0,0,0,1,1,1,0,0
7e5e0a4f79,22,3,44,10.0,30.269046342265984,0.3020536696239196,False,True,1,1,0,1,1,1,0,0,1
04ccabe7f5,37,2,15,17.0,245.00103984361942,0.040413193958755096,True,False,0,1,0,1,1,1,0,1,0
fcaf891ac5,31,1,30,16.0,35.02211500153615,0.0626822169187537,True,False,0,1,1,0,0,0,0,0,0
a9cb55c31c,44,1,114,18.0,110.78564752562161,0.1446662748149934,False,False,0,0,0,0,1,0,0,0,0
1dd853cf07,43,3,84,18.0,283.79749526367385,0.31193959343525135,False,True,1,0,1,1,1,0,0,1,0
e8fbcb3aa8,49,1,115,12.0,118.88735731754755,0.03933062854748304,True,False,0,1,0,0,1,0,0,0,1
0a6127e8ff,47,1,14,10.0,53.41141512641084,0.40105712626535006,True,True,1,1,1,1,0,0,0,1,1
1c8546ecce,44,2,28,9.0,68.66935769267904,0.48738469843893584,True,False,0,1,0,0,1,1,0,0,0
a6866ea93b,43,1,61,13.0,40.81063891491982,0.23148539533238532,False,True,1,1,0,0,0,1,1,0,0
b46a7132be,35,1,40,14.0,87.3545502341655,0.23632859878944443,False,False,0,1,0,1,1,0,1,0,0
e0c81fbd28,62,1,10,20.0,34.52787064452577,0.037990170218642406,False,False,0,1,0,0,0,1,1,0,1
30a34c12cd,40,3,7,16.0,25.46232690545148,0.26150508387980015,True,False,0,1,1,1,1,1,0,1,0
f88f517330,61,3,2,15.0,55.05256098592902,0.354058562895599,True,False,1,1,1,1,1,0,0,1,0
af7d9944ca,64,2,17,17.0,35.642336281141006,0.315430740792466,False,False,0,0,1,0,1,0,0,0,1
05334d1dc1,41,2,90,15.0,27.375388929372036,0.5513291546054255,False,True,1,0,0,1,1,0,0,1,1
257dc12911,21,0,57,13.0,32.93697869295713,0.1948850189355025,False,False,0,0,0,1,0,0,1,0,0
9810c02254,58,2,6,18.0,101.3988815889069,0.1976194470167709,True,True,0,1,0,0,1,0,1,1,1
810a4a3df1,20,3,0,10.0,55.66415577584612,0.1824516543407092,False,True,1,1,0,0,1,0,0,1,1
01758b8e3c,60,3,4,22.0,172.0297335684677,0.49529063717408955,False,True,1,1,1,1,0,0,1,1,0
166a205c6e,47,0,38,14.0,25.533562017440882,0.5555494668850044,False,True,1,0,0,0,0,0,1,0,1
42b6fcfbf9,64,3,62,12.0,66.57872358159194,0.6625481510501295,False,False,1,1,1,1,0,0,1,1,1
c885194b56,33,1,17,9.0,37.30044005556023,0.2466748572324991,True,True,1,1,1,0,0,1,1,1,1
0080dbb56a,24,0,113,11.0,31.676357885872335,0.43324900261111565,False,False,0,0,1,1,0,1,0,0,0
20a70f8a58,56,1,15,16.0,18.3863244448079,0.20722560838225748,False,True,1,0,0,0,1,0,0,0,1
99306da04a,39,0,23,14.0,33.5103936210288,0.19853179742096908,False,True,1,1,1,1,0,1,0,0,1
5c70a1ccf8,58,1,75,21.0,245.35142752738128,0.19486349761794472,False,False,0,1,1,0,1,0,1,0,0
5a4318d134,48,1,90,17.0,76.16376497249213,0.08245985528396907,False,True,0,1,0,0,0,1,1,1,1
0cacf910bf,66,2,15,15.0,25.99545062917576,0.474849593432515,True,False,0,1,1,1,1,1,1,1,0
21e3805b94,30,2,107,17.0,17.065112397049035,0.223148964738852,False,False,1,0,1,0,1,1,0,0,1
d8c911d2eb,58,2,93,10.0,292.17623348277016,0.43055077385662743,False,True,1,0,1,0,0,1,1,0,1
1e11608750,58,1,57,17.0,59.49521442388553,0.3418714917997115,False,True,0,0,1,1,1,0,1,1,1
1fea47ce72,69,3,80,12.0,120.15429885396549,0.2594540292695396,False,True,1,0,1,1,0,0,0,1,1
8e239b075c,46,1,109,11.0,37.98398284394157,0.3942246873652457,True,True,0,1,1,1,0,1,0,0,1
787c830685,45,1,65,8.0,51.73052755077775,0.22484169881656607,False,False,1,0,1,0,1,0,0,0,0
f0bbfc8f3e,61,1,102,16.0,31.212607382238815,0.229562486199488,True,False,0,1,0,0,0,1,0,0,1
32c88a6500,70,0,67,14.0,248.4782622069773,0.08324495356597195,True,False,0,0,0,0,0,0,1,1,0
ffe641e576,36,1,106,16.0,36.50373801116274,0.303629091491247,True,True,0,1,0,0,1,1,0,0,1
0c359c554f,40,1,91,11.0,73.85139781111957,0.7611314043907298,False,True,1,0,0,1,0,0,0,0,1
cab77e1e8b,64,0,100,17.0,47.26743079879434,0.2271914753512856,True,False,0,1,1,0,1,0,1,0,0
dfa5fd0188,67,3,1,13.0,139.02423877837276,0.2662711764016707,False,False,1,0,1,1,1,0,1,0,1
b4a1e6d2cc,25,2,112,16.0,83.30134921665204,0.6763799782019047,True,False,0,1,1,0,0,1,1,1,0
def5dc25de,42,1,66,11.0,55.96276079781501,0.26187232216881273,False,True,1,0,0,0,0,1,1,0,0
63d141f0e1,55,1,2,20.0,23.56840995579791,0.2055271563797626,False,False,0,1,1,0,0,1,0,1,0
b5b25cc293,55,3,50,16.0,51.169965267581674,0.2477494919767752,False,False,0,0,0,1,0,1,1,0,1
2d137c7504,52,0,68,8.0,44.771543647283075,0.13055151114113772,True,False,0,1,0,1,0,0,1,0,0
4055bfb8d1,43,3,38,20.0,32.49014558724388,0.559586598165336,False,False,1,0,0,1,1,1,1,1,0
ab89513b73,20,0,110,25.0,29.466595286552586,0.5350479573300034,True,False,0,1,1,0,1,1,1,1,0
8f2ed26a17,19,3,53,11.0,83.68935375281647,0.32762825489213265,False,False,1,1,1,0,0,1,0,1,0
876fb4727b,22,2,11,19.0,109.39105551326952,0.08448528069565468,True,False,0,0,1,0,1,1,0,0,0
ad02e62178,37,2,44,15.0,21.653031741288913,0.43354361713924433,False,False,1,0,1,0,1,0,1,1,0
7123ed46df,29,0,13,17.0,86.22168457583183,0.2973810777246816,True,False,0,1,1,0,0,1,1,0,0
3c4a0ea70c,55,1,2,17.0,51.316293574169975,0.10423889982495763,False,True,1,1,1,1,0,0,1,0,1
0cff342c82,33,1,106,11.0,55.09962935977912,0.15823760346586999,True,False,0,1,0,0,1,0,0,0,0
c4aac0e62c,54,2,108,11.0,53.47630967498524,0.4691761723421571,False,True,1,0,0,1,0,1,0,1,0
242b942a4d,55,2,93,14.0,192.3297080849233,0.292530220337024,True,False,0,1,1,1,1,0,0,1,0
349f956f3b,53,1,19,20.0,121.02551429939903,0.2773537452183116,True,False,0,0,1,0,1,0,1,1,0
06c6708416,63,1,18,11.0,20.9350237464827,0.6040992983367818,True,False,0,1,0,0,1,1,0,0,1
7de753ce8b,46,1,91,20.0,27.443806847155884,0.5991420597826576,True,True,1,1,0,0,0,0,1,1,1
b502a4af9f,52,2,109,16.0,46.170666904358434,0.33900719928630907,False,True,1,0,1,0,0,0,1,0,1
cb9f5ac2fe,66,3,67,21.0,147.02347845358435,0.2730097873044272,False,False,0,1,1,0,1,0,1,1,0
98f367a8cd,54,0,45,23.0,234.18201669715432,0.2884955934804742,True,False,0,0,1,0,1,0,1,0,0
ef85ae94ce,38,1,29,14.0,116.52435867226576,0.07106277580704846,False,True,1,0,0,1,1,0,1,0,1
3e7dbc9c73,38,1,40,13.0,90.05915207287215,0.2809757347513637,False,False,1,0,0,1,0,0,1,0,0
f9fe80e12a,45,3,17,11.0,32.05125697422414,0.14555063601152585,True,False,1,1,0,1,1,0,1,1,1
e9fc00e0f6,23,2,31,13.0,66.56554604046595,0.22825894086489382,True,True,1,1,1,1,1,0,0,0,0
f64eb7545e,37,0,65,21.0,47.11712073184401,0.19388772144725924,True,False,0,0,0,0,0,1,0,0,1
0ecf978b0e,53,1,41,22.0,23.234510286991437,0.34340383002157915,True,False,0,0,1,0,1,1,0,0,1
2e00a5e126,30,1,40,14.0,227.69878928194362,0.2633446229126593,False,True,1,0,1,1,0,1,1,0,1
2124d61222,57,2,83,15.0,74.37263366659231,0.16503648406667026,True,True,1,1,0,0,1,0,1,0,1
8439ae1d0e,28,1,76,11.0,22.653164397462074,0.3119586185174176,True,False,0,1,1,0,0,1,0,0,1
76fae27552,41,2,96,21.0,25.870741531964885,0.35540888698789036,False,False,1,0,1,0,1,1,1,1,1
b1d9154b48,36,3,95,13.0,32.087761503502975,0.453349085085656,False,False,0,1,1,0,1,1,1,1,1
cc44165696,40,2,84,13.0,29.20308799716243,0.29018142327560653,False,True,1,1,0,1,1,0,1,0,0
ff257a18b4,48,0,39,15.0,98.47813290279689,0.2367096514217351,False,True,0,1,0,1,0,1,1,0,0
f0e7bb39dd,54,3,15,23.0,54.27879446544098,0.5148216745563918,True,False,1,1,0,1,1,1,1,1,0
3f5aaaf69f,54,1,87,15.0,36.66458873422342,0.049477597493443555,True,False,0,0,0,0,1,0,0,0,0
20210991a7,20,1,30,14.0,13.649427829179128,0.6500606373111217,True,True,1,0,0,0,1,1,1,0,1
45e266193a,51,2,52,21.0,48.221967686712844,0.05834351942667269,True,False,0,1,1,0,1,1,0,0,0
72ac8e1106,46,1,112,16.0,31.79255008503098,0.15965990217518874,False,True,1,1,1,0,1,0,0,0,0
6819ccd511,20,2,58,19.0,11.74646958574065,0.23232490290256091,True,False,0,1,1,1,1,0,0,1,0
40d70165db,32,1,85,9.0,27.41983955180971,0.44494621503453363,False,False,0,0,0,1,1,1,1,1,0
3a3b70e4dc,24,1,24,17.0,42.87797030685084,0.15648808875107378,True,True,1,1,0,0,1,0,0,0,1
bdf0e3129a,20,1,66,18.0,137.9263534097795,0.15699208693865235,False,True,1,1,0,1,0,1,1,1,1
caabc21d87,64,1,36,13.0,37.2251040409468,0.40121300661645926,False,True,1,0,0,0,0,1,1,1,1
12fef880cb,60,1,109,15.0,54.908945716991404,0.31795139663563105,True,True,1,1,1,1,1,1,1,0,1
8609ba7a82,33,1,35,18.0,95.50922166656858,0.08123038016963414,False,False,0,0,1,0,0,1,0,0,0
9d724bc5be,62,0,3,14.0,51.53074511787833,0.13063264777171388,True,True,0,0,1,0,0,0,1,0,0
27c9999dbb,51,2,18,17.0,18.268194148664907,0.2205048020688246,False,True,0,0,0,0,1,1,1,0,1
a1fd5543d9,37,0,0,16.0,16.853585624151652,0.06775036252239344,False,False,1,0,1,1,0,1,1,1,0
2b6f179717,61,3,114,22.0,78.30763709413992,0.19744680600611267,True,False,0,1,0,1,1,0,1,1,0
1fd160251f,70,1,27,14.0,150.2275690954021,0.29372291576050613,False,True,1,0,0,0,0,1,0,1,0
891431fa84,56,1,36,14.0,20.447633421341706,0.329344146853554,True,True,0,1,0,0,1,1,0,0,1
afd1402c68,50,1,55,8.0,55.20147507606162,0.4349964455102545,False,True,1,0,1,1,1,1,1,0,0
30b080d696,31,0,20,23.0,28.271309866020875,0.46533745008222416,True,False,0,0,0,0,0,1,0,1,1
d04406cccd,59,3,86,17.0,17.825421271297188,0.4649201415140554,True,True,1,1,1,1,0,1,0,1,1
d92bb297d4,52,0,41,13.0,18.392722556715704,0.09241980959716461,False,False,1,0,0,0,0,1,0,0,1
022f3a175e,28,1,26,11.0,19.43820702033804,0.1650020687368445,False,True,0,1,0,1,0,0,1,1,1
059f549051,37,0,32,14.0,117.78223526554973,0.5330037396276419,False,False,1,1,0,1,0,0,0,1,0
659991eef7,47,0,24,16.0,23.67784945891101,0.27513569485859796,False,False,0,1,1,0,0,0,0,1,0
c774028c80,70,2,113,16.0,48.1575762717471,0.39364937234943626,False,True,1,1,1,0,1,0,1,0,0
3a37711e2b,45,2,41,17.0,87.69213220134505,0.46742816774929286,False,True,1,0,1,1,1,1,0,1,1
c2e5c3aef7,32,0,41,13.0,239.5754795494586,0.3953277059258532,False,False,0,0,1,0,0,1,0,0,0
17cc0347fe,55,3,27,19.0,34.681607662522055,0.07185787829971711,False,True,0,0,1,0,1,0,0,1,1
3c9c2e27b4,67,1,13,15.0,117.5770760810384,0.0906656579928692,True,True,0,0,0,1,1,0,0,0,0
5b215934b6,30,1,10,14.0,34.7008385857935,0.21309453372899817,True,False,0,1,0,0,0,0,1,0,0
8ef804727c,64,1,18,14.0,9.621308385576501,0.3313370615567854,True,False,1,1,1,1,0,1,0,0,0
6710e62966,52,1,29,15.0,28.774958789355303,0.14379018838941385,False,True,0,0,1,0,0,0,0,1,1
54d4cac848,64,2,49,13.0,5.257001676309692,0.48382100348244356,True,False,0,1,1,1,1,1,1,1,0
e749791ee1,41,1,108,8.0,49.20472761200307,0.16646083513238158,True,False,0,1,1,0,1,0,0,0,1
03491c8f35,18,3,83,31.0,40.2861728696364,0.10100021863092526,False,False,0,0,1,0,1,0,1,1,1
396abff64a,59,3,41,16.0,39.47128798171892,0.3170964656809763,False,False,0,1,0,1,1,0,0,1,0
c8208f6033,41,1,88,10.0,36.26989815566483,0.10693442365660516,True,False,1,1,0,0,0,0,1,0,1
893b5d96a4,44,2,103,9.0,23.866960349125854,0.31250152018075567,False,True,1,0,1,1,1,1,0,1,1
264ae8665d,35,3,97,12.0,26.835878422803923,0.27697429521492845,True,False,1,1,0,0,1,1,0,1,0
f1a303a5cb,43,2,74,19.0,47.77829155161578,0.4740759122192656,False,False,1,0,1,1,0,1,1,0,0
8076436a92,46,0,42,11.0,69.31848768678617,0.1705338091200792,False,False,0,0,1,0,0,0,0,0,0
fbfa4fca5f,25,0,64,13.0,9.300421754824626,0.45516145177097656,True,False,1,1,0,0,0,0,0,0,1
718e90dad8,61,2,12,7.0,39.29989963767221,0.1678116876930462,False,True,1,1,0,1,1,1,0,1,1
5127a4c887,43,1,16,11.0,71.67380139565861,0.16557181951668568,False,False,0,1,1,0,0,1,0,0,0
f7c1132ef1,22,3,17,9.0,93.52727473502765,0.3335621625543629,False,False,1,0,0,1,1,0,1,1,0
3a2bec3324,50,2,118,15.0,23.624345733571747,0.27301334275043176,False,False,0,1,1,0,0,1,0,1,1
65b598123d,57,3,11,14.0,113.42160249397354,0.14540961405737637,False,True,0,1,1,0,1,0,1,1,1
102927e2bb,22,0,113,15.0,21.89785712744343,0.12346233680590053,True,True,1,0,1,0,0,0,1,0,0
cc7285be9a,66,1,95,16.0,169.6860877893217,0.36514902584758036,True,False,1,1,0,0,0,1,0,0,0
51cdc29e0c,64,1,75,12.0,127.06973386802481,0.4645062181315547,False,False,1,1,1,1,0,1,0,0,0
69c8017014,53,1,12,19.0,23.054648040415465,0.49108648133787003,False,False,0,0,1,1,0,1,1,0,0
351c60754b,30,3,116,14.0,17.73340056837208,0.4490688845531155,True,False,1,1,1,1,1,0,1,1,0
7cf8a7fd77,34,1,82,15.0,36.65115995471113,0.4425492569014935,False,False,1,0,1,0,0,1,0,0,0
e2a6b2572a,30,2,63,15.0,58.85900812486986,0.3619830097872274,False,True,0,1,1,1,0,0,0,1,0
31df539fd9,42,2,76,18.0,34.34132364500944,0.3885280780905782,True,True,1,1,0,1,0,1,1,1,0
893c981d24,19,1,2,17.0,23.364976276471136,0.08122890177806512,True,True,1,1,0,0,1,0,1,0,1
303403e022,41,2,11,13.0,17.578632273075918,0.23531965821117098,False,True,1,0,0,0,1,0,0,1,1
23d38efe40,53,1,2,17.0,42.152219904469284,0.45523954493304747,False,True,1,0,0,0,0,0,1,0,1
335c27cbd3,42,0,13,16.0,57.013132326944074,0.5187534854697253,True,False,1,0,0,0,1,1,1,0,0
80be1dc901,51,3,15,16.0,29.993321780386676,0.44305954208217313,False,True,0,0,1,1,1,0,0,0,0
08f40614b1,29,1,24,20.0,51.23642937220985,0.5156479775346425,False,False,0,0,0,1,0,0,1,0,0
5f85c48851,36,1,117,11.0,83.09869249571923,0.3057619660273507,True,False,0,1,0,0,1,0,0,0,1
0fc0e6fca0,67,1,38,20.0,92.18544164060741,0.06602870825595517,False,False,0,0,1,0,0,1,0,1,0
9b76b9de2c,59,2,10,14.0,195.9707957717774,0.39092671619668673,False,True,1,0,1,0,1,1,0,0,1
